TIPO;NOME;DIRETORIA;DEPENDENCIA ADMINISTRATIVA;CEU;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;SITUACAO;DISTRITO;LATITUDE;LONGITUDE;CIDADE;ESTADO;DDD;EMAIL;COMPLEMENTO
44;NOVO RUMO CENTRO EDUCACIONAL E RECREATIVO CER;SAO VICENTE;MUNICIPAL;;HELVETIA ;162;VILA JOCKEI CLUBE;11365050;34630372;NULL;;SAO VICENTE;;;SAO VICENTE;SP;13;CECOFNOVORUMO@GMAIL.COM;RUA
44;NAUTICA III CENTRO EDUCACIONAL E RECREATIVO CER;SAO VICENTE;MUNICIPAL;;WALDEMAR GERALDO ZANCHI ;SN;CIDADE NAUTICA;11350120;34620321;NULL;;SAO VICENTE;;;SAO VICENTE;SP;13;CECOFNAUTICA3@GMAIL.COM;RUA
44;VILA MARGARIDA CENTRO EDUCACIONAL E RECREATIVO CER;SAO VICENTE;MUNICIPAL;;CAIAMORE ;804;VILA MARGARIDA;11335010;34630788;NULL;;SAO VICENTE;;;SAO VICENTE;SP;13;CECOFVILAMARGARIDA@GMAIL.COM;RUA
44;PONTE NOVA CENTRO EDUCACIONAL E RECREATIVO CER;SAO VICENTE;MUNICIPAL;;RUA 3;440;JARDIM IRMA DOLORES;11347760;35761534;NULL;;SAO VICENTE;;;SAO VICENTE;SP;13;CECOFPONTENOVA1@GMAIL.COM;RUA
44;JARDIM RIO BRANCO CENTRO EDUCACIONAL RECREATIVO CER;SAO VICENTE;MUNICIPAL;;JOSE FAGUNDES BEZERRA;468;JARDIM RIO BRANCO;11347070;35768366;NULL;;SAO VICENTE;;;SAO VICENTE;SP;13;CECOFRIOBRANCO@GMAIL.COM;RUA
0;ESCOLA MUNICIPAL MICHEL GOLDBERG;SUZANO;MUNICIPAL;;MIRAMBAVA ;500;CENTRO;8674130;47591509;NULL;;SUZANO;;;SUZANO;SP;11;SUZANOCENTRO@GMAIL.COM;RUA
0;JARDIM GARDENIA AZUL EM;SUZANO;MUNICIPAL;;RUA TERUO NISHIKAWA;481;JARDIM GARDENIA AZUL;8696370;47520027;47525178;;SUZANO;;;SUZANO;SP;11;EMEIJARDIMGARDENIA@GMAIL.COM;RUA
0;OSWALDO RONCOLATTO ESCOLA MUNICIPAL;SUMARE;MUNICIPAL;;ANTONIO NERES DE SOUZA ;60;JARDIM MARIA LUIZA;13178800;39225434;NULL;;SUMARE;;;SUMARE;SP;19;EMORONCOLATTO@GMAIL.COM;RUA
0;SEMENTE DO AMANHA EMEFEI;SANTO ANASTACIO;MUNICIPAL;;RUA SAO PAULO;943;VILA PALMIRA;19470000;32810268;32811900;;PRESIDENTE EPITACIO;;;PRESIDENTE EPITACIO;SP;18;SEMENTEDOAMANHA_1@YAHOO.COM.BR;RUA
0;ROTARY ITU TERRAS DE SAO JOSE EMEFEI;ITU;MUNICIPAL;;ESTRADA MUNICIPAL ITU 367;SN;TAPERA GRANDE;13300003;40253853;NULL;;ITU;;;ITU;SP;11;EMEFEIROTARYITU@GMAIL.COM;RUA
0;DISTRITO DO CAMPINAL EMEI DO;SANTO ANASTACIO;MUNICIPAL;;RUA DAVID DOS SANTOS ;355;DISTRITO DO CAMPINAL;19470000;32811900;NULL;;CAMPINAL;;;PRESIDENTE EPITACIO;SP;18;NULL;NULL
0;MARIA APARECIDA DE OLIVEIRA BIGLIA CRECHE MUNICIPAL;ITARARE;MUNICIPAL;;RUA BOM JESUS;SN;CENTRO;18470000;35711116;NULL;;RIVERSUL;;;RIVERSUL;SP;15;CRECHE_RIVERSUL@HOTMAIL.COM;RUA
0;MARIA APARECIDA SOARES CARVALHO-DONA LILI EMEI;GUARATINGUETA;MUNICIPAL;;NATAL DE ROSAS PADRE;395;LAGOA DOURADA;12711350;31449291;NULL;;CRUZEIRO;;;CRUZEIRO;SP;12;NULL;RUA
0;MARIA ROSA DA CRUZ MALTEZ DA GUARDA UME;SANTOS;MUNICIPAL;;JULIO AMARO RIBEIRO ;140;VILA NATAL;11538105;33756996;NULL;;CUBATAO;;;CUBATAO;SP;13;UME.MARIAROSA@HOTMAIL.COM;RUA
0;CELITA TERTULIANO SAMPAIO REIS PROFA UME;SANTOS;MUNICIPAL;;TIRADENTES ;102;JARDIM COSTA E SILVA;11500600;33616849;NULL;;CUBATAO;;;CUBATAO;SP;13;CRECHECELITA@GMAIL.COM;AVENIDA
0;LIGIA DE PAULA ALVARES CRECHE MUNICIPAL;VOTORANTIM;MUNICIPAL;;SATURNINO FERREIRA DA SILVA;126;ALCIDES VIEIRA;18190000;32813104;NULL;;ARACOIABA DA SERRA;;;ARACOIABA DA SERRA;SP;15;CRECHELIGIA@GMAIL.COM;ESTRADA
0;ELIANE APARECIDA PLENS CAVALHEIRO PROFA CRECHE MUNICIPAL;VOTORANTIM;MUNICIPAL;;ESTRADA CERCADO;30;JUNDIACANGA;18190000;NULL;NULL;;ARACOIABA DA SERRA;;;ARACOIABA DA SERRA;SP;  ;CRECHEPLENS@GMAIL.COM;ESTRADA
0;TERESINHA DA S OLIVEIRA VEREADORA EMEB;MOGI MIRIM;MUNICIPAL;;FRANCISCO MANERA ;323;PARQUE NOVACOOP;13807570;38041001;NULL;;MOGI MIRIM;;;MOGI MIRIM;SP;19;EMEB.TEREZINHA@EDUCACAO.MOGIMIRIM.SP.GOV.BR;RUA
0;DAGOBERTO RODRIGUES DA SILVA PINTO PROF EMEI;SANTO ANASTACIO;MUNICIPAL;;RUA MARIANO LANZIANE;1740;JARDIM ALVORADA;19400000;32721001;32722485;;PRESIDENTE VENCESLAU;;;PRESIDENTE VENCESLAU;SP;18;ESCOLADAGOBERTO@HOTMAIL.COM;AVENIDA
0;VITALINA DE ALMEIDA PRADO RIBEIRO PROFA EMEI;SANTO ANASTACIO;MUNICIPAL;;RUA DA FORTUNA;55;PARQUE ANTONIO DARIA;19400000;32712823;NULL;;PRESIDENTE VENCESLAU;;;PRESIDENTE VENCESLAU;SP;18;ESCOLAVITALINA@HOTMAIL.COM;AVENIDA
0;ROBERTO MASSOLA EMEI;TAQUARITINGA;MUNICIPAL;;RUA LUIS FURCO;100;JARDIM FELICIDADE;14940000;33414725;NULL;;IBITINGA;;;IBITINGA;SP;16;EDUCACAO@IBITINGA.SP.GOV.BR;RUA
0;TERESA RODRIGUES FREIRE PROFESSORA EMEI;TAQUARITINGA;MUNICIPAL;;AVENIDA DAS BORDADEIRAS;735;JARDIM DOS BORDADOS;14940000;33412405;NULL;;IBITINGA;;;IBITINGA;SP;16;EDUCACAO@IBITINGA.SP.GOV.BR;RUA
0;MARIA EDITH FERNANDES MOREIRA PROFA CRECHE MUNICIPAL;TAUBATE;MUNICIPAL;;JOSE TEOFILO DA CRUZ ;600;PARQUE JARAGUA;12062640;36312925;NULL;;TAUBATE;;;TAUBATE;SP;12;CM.AGUAQUENTE@EDUCACAOTAUBATE.SP.GOV.BR;RUA
0;WALDEMAR BONELLI VEREADOR EMEI;TAUBATE;MUNICIPAL;;JULIO TOFFULI ;247;JARDIM BELA VISTA;12091360;36317771;NULL;;TAUBATE;;;TAUBATE;SP;12;CM.WALDEMARBONELLI@YAHOO.COM.BR;RUA
0;FABIO DE SOUZA MARIA PROFESSOR ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;RUA LUIZ ROMIO;165;JARDIM SAO FRANCISCO;13400005;34245051;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.FABIOMARIA@PIRACICABA.SP.GOV.BR;AVENIDA
0;VANDA THEREZA DE SENNE BADARO PROFA EMEB;FRANCA;MUNICIPAL;;ALFONSO SANCHES SIMON ;301;RECANTO ELIMAR II;14403306;37012139;37015603;;FRANCA;;;FRANCA;SP;16;VANDABADARO@FRANCA.SP.GOV.BR;RUA
0;TERESA FEITAL DONA CENTRO MUNICIPAL DE CONVIVENCIA INFANTIL;MOGI DAS CRUZES;MUNICIPAL;;RUA DOMINGOS FREIRE DE ALMEIDA;21;CENTRO;8970000;46963432;NULL;;SALESOPOLIS;;;SALESOPOLIS;SP;11;CRECHETERESAFEITAL@SALESOPOLIS.SP.GOV.BR;RUA
0;WOLMAR RIBEIRO BALBAO PROFA EMEF;RIBEIRAO PRETO;MUNICIPAL;;RUA ANGELO SORDI;1301;LILIANA URTIAGA ANDREAZZA;14270000;39547040;39548888;;SANTA ROSA DE VITERBO;;;SANTA ROSA DE VITERBO;SP;16;WOLMAR@SANTAROSA.SP.GOV.BR;RUA
0;ALFREDO BERGAMO CAIC PROF CEMPI;MOGI MIRIM;MUNICIPAL;;RUA PROFA MARIA LUIZA COSTA CAMARGO;105;VILA DIAS;13801211;38041538;NULL;;MOGI MIRIM;;;MOGI MIRIM;SP;19;ANALAURAGUIMARAES.ROTOLI@GMAIL.COM;RUA
0;JOAO MAURICIO DE CARVALHO NOGUEIRA PROFESSOR EMEB;SAO JOAO DA BOA VISTA;MUNICIPAL;;RUA DOLORES CARVALHO SANTOS;SN;CONJUNTO HABITACIONAL ODENIR BUZZATTO;13700000;36716844;NULL;;CASA BRANCA;;;CASA BRANCA;SP;19;EDUCA.JMAURICIO@CASABRANCA.SP.GOV.BR;RUA
0;PINGUINHO DE GENTE CRECHE MUNICIPAL;LIMEIRA;MUNICIPAL;;RUA SANTA GERTRUDES;345;JARDIM LUCIANA;13510000;35451399;NULL;;SANTA GERTRUDES;;;SANTA GERTRUDES;SP;19;NICE.O.MARTINS@HOTMAIL.COM;RUA
0;IRMA AMELIA FURIA EMEF;BRAGANCA PAULISTA;MUNICIPAL;;RUA JOSE CARLOS SERAFIM;59;VILA MARIANA;13260000;40141141;40147615;;MORUNGABA;;;MORUNGABA;SP;11;EMEFAMELIAFURIA@GMAIL.COM;RUA
0;CASTELHANOS EM;CARAGUATATUBA;MUNICIPAL;;PRAIA DE CASTELHANOS;SN;CASTELHANOS;11630000;38969120;NULL;;ILHABELA;;;ILHABELA;SP;12;ESCOLAS.TRADICIONAIS@GMAIL.COM;AVENIDA
0;GERALDO BERNARDINO ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;JOAO DOMINGOS BANDORIA ;143;PARQUE RESIDENCIAL MONTE REY;13409052;34153389;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.GERALDOBERNARDINO@PIRACICABA.SP.GOV.BR;RUA
0;AGUIDA APARECIDA SAVIETTO JORGE CEMEB;JUNDIAI;MUNICIPAL;;SAO JOSE DO RIO PARDO ;1791;JARDIM PAULISTA;13222040;45964442;NULL;;VARZEA PAULISTA;;;VARZEA PAULISTA;SP;11;CRECHEAMERICA3@BOL.COM.BR;RUA
0;JOAO POLETTI PROFESSOR EMEF;PIRASSUNUNGA;MUNICIPAL;;RUA ABONDIO MARCHETTI;444;JARDIM JOSE OMETTO III;13606226;35440796;35448126;;ARARAS;;;ARARAS;SP;19;EMEFPOLETTI@GMAIL.COM;RUA
0;OSVALDO MULLER PROFESSOR CEMEI;CAMPINAS OESTE;MUNICIPAL;;MARINO ANTONIO FARTAROTTI POLIDORO ;496;JARDIM AMERICA II;13272500;39295038;NULL;;VALINHOS;;;VALINHOS;SP;19;CEMEIOMULLER@VALINHOS.SP.GOV.BR;RUA
0;PAULO BELMIRO FERREIRA CEMEI;BARRETOS;MUNICIPAL;;CRISTOVAO SAO;175;ORIENTE;14781548;33221034;NULL;;BARRETOS;;;BARRETOS;SP;17;ROJOPI19@HOTMAIL.COM;AVENIDA
0;MARIA BRIZABELA BRUXELLAS ZINADER PROFA EMEB;FRANCA;MUNICIPAL;;WILSON DAVID ;2640;JARDIM LUIZA;14407563;37035191;37036645;;FRANCA;;;FRANCA;SP;16;MARIABRIZABELA@FRANCA.SP.GOV.BR;RUA
0;BENEDITO VIEIRA DA MOTA EM;ITAQUAQUECETUBA;MUNICIPAL;;RUA MMDC;92;CENTRO;8570007;46402903;NULL;;ITAQUAQUECETUBA;;;ITAQUAQUECETUBA;SP;11;NULL;RUA
0;ITALO ADAMI EM;ITAQUAQUECETUBA;MUNICIPAL;;RUA SANTA CATARINA;300;MORRO BRANCO;8572430;46402976;46475886;;ITAQUAQUECETUBA;;;ITAQUAQUECETUBA;SP;11;ITALOADAMI@YAHOO.COM.BR;RUA
0;LEOLINO DOS SANTOS VEREADOR EM;ITAQUAQUECETUBA;MUNICIPAL;;GARIBALDI ;50;QUINTA DA BOA VISTA (RESIDENCIAL);8597580;46450568;46453716;;ITAQUAQUECETUBA;;;ITAQUAQUECETUBA;SP;11;NULL;RUA
0;JOSE VENANCIO DIAS CORONEL EMEF;BARRETOS;MUNICIPAL;;AVENIDA RUI BARBOSA;682;CENTRO;14770000;33411355;NULL;;COLINA;;;COLINA;SP;17;NULL;AVENIDA
0;ANA MARDEGAN SCORSOLINI CRECHE MUNICIPAL;PIRASSUNUNGA;MUNICIPAL;;RUA CAETANO BARIONI;372;JARDIM SAO LUIZ;13670000;35825781;NULL;;SANTA RITA DO PASSA QUATRO;;;SANTA RITA DO PASSA QUATRO;SP;19;NULL;RUA
0;AROEIRA EMEIF;ANDRADINA;MUNICIPAL;;FAZENDA AROEIRA;SN;BAIRRO PEROBAS;16980000;37051249;37051901;;GUARACAI;;;GUARACAI;SP;18;EMEFVALERIANO@YAHOO.COM.BR;RUA
0;ARLINDA ROSA NEGRI PROFESSORA EMEFF;SERTAOZINHO;MUNICIPAL;;AVENIDA 21 DE MARCO;2651;CENTRO;14120000;39441892;39442084;;DUMONT;;;DUMONT;SP;16;EMEFARLINDA@YAHOO.COM.BR;RUA
0;EMEB PROFA MARIA LUCIA STENGHEL SALOMAO DE AZEVEDO;MOGI MIRIM;MUNICIPAL;;AVENIDA JOAO GEROSA;1500;BAIRRO DOS FRANCOS;13930000;38925737;NULL;;SERRA NEGRA;;;SERRA NEGRA;SP;19;GLAUCIAMICHELON@HOTMAIL.COM;PRACA
0;VERA LUCIA MARCATO PAGANELLI PROFA ESCOLA MUNICIPAL;OURINHOS;MUNICIPAL;;RUA DOMINGOS FERNANDES;240;CENTRO;18950000;33441870;NULL;;IPAUSSU;;;IPAUSSU;SP;14;EMEF_JULIOMASTRODOMENICO@YAHOO.COM.BR;RUA
0;VILA OLIMPIA CEI;CAMPINAS OESTE;MUNICIPAL;;RUA SEIS;SN;VILA OLIMPIA;13105186;32829100;NULL;;CAMPINAS OESTE;;;CAMPINAS;SP;19;CEMEI.DOMINGOS@CAMPINAS.SP.GOV.BR;RUA
0;SAO VICENTE DE PAULO ESCOLA MUNICIPAL;ITARARE;MUNICIPAL;;RUA PRUDENTE DE MORAES;230;CENTRO;18460000;35323667;NULL;;ITARARE;;;ITARARE;SP;15;EMSAOVICENTE@ITARARE.SP.GOV.BR;RUA
0;SOPHIA ATHAYDE PEDRASSOLI PROFESSORA EMEB;TAQUARITINGA;MUNICIPAL;;RUA BRASIL;136;CENTRO;15940000;NULL;NULL;;FERNANDO PRESTES;;;FERNANDO PRESTES;SP;  ;EMEBSOPHIA@FERNANDOPRESTES.SP.GOV.BR;RUA
0;MARIA ELZA AGUIAR DOMINGUES EMEB;ANDRADINA;MUNICIPAL;;RUA PARA;981;JARDIM IMPERATRIZ;15370000;37044622;NULL;;PEREIRA BARRETO;;;PEREIRA BARRETO;SP;18;MARIAELZADEAGUIAR@YAHOO.COM.BR;RUA
0;CELDA MELLO OLIVEIRA EMEB;ANDRADINA;MUNICIPAL;;RUA DOUTOR DERMIVAL FRANCESCHI;645;VILA FLORIANO;15370000;37044377;NULL;;PEREIRA BARRETO;;;PEREIRA BARRETO;SP;18;CELDAMELLO@YAHOO.COM.BR;RUA
0;CHAGAS PEREIRA EMEF;GUARATINGUETA;MUNICIPAL;;PRACA DOUTOR BENEDITO MEIRELLES;111;CENTRO;12570000;31052051;NULL;;APARECIDA;;;APARECIDA;SP;12;NULL;AVENIDA
0;ZELY ALVES FORTES PROFESSORA EMEF;MIRACATU;MUNICIPAL;;AVENIDA  VEREADOR MANOEL GONCALVES PIRES;205;ROCIO;11920000;38411595;NULL;;IGUAPE;;;IGUAPE;SP;13;EMEF-ZELY@HOTMAIL.COM;AVENIDA
0;BAIRRO BARRA DAS AREIAS ESCOLA MUNICIPAL;MIRACATU;MUNICIPAL;;RODOVIA PREFEITO CASEMIRO TEIXEIRA;SN;BARRA DAS AREIAS;11920000;38411595;NULL;;IGUAPE;;;IGUAPE;SP;13;NULL;KM 42
0;HAROLDO RIBEIRO DA SILVA PROF EMEIF;MIRACATU;MUNICIPAL;;RODOVIA PREFEITO CASEMIRO TEIXEIRA;SN;BAIRRO DOS ENGENHOS;11920000;38411595;NULL;;IGUAPE;;;IGUAPE;SP;13;NULL;KM 49
0;JOSE LUIZ DE AGUIAR PROF EMEIF;MIRACATU;MUNICIPAL;;RODOVIA PREFEITO CASEMIRO TEIXEIRA;SN;BAIRRO ITIMIRIM;11920000;38411595;NULL;;IGUAPE;;;IGUAPE;SP;13;NULL;KM 17
0;BAIRRO MORRO SECO ESCOLA MUNICIPAL;MIRACATU;MUNICIPAL;;RODOVIA PREFEITO CASEMIRO TEIXEIRA;SN;BAIRRO MORRO SECO;11920000;38411595;NULL;;IGUAPE;;;IGUAPE;SP;13;NULL;KM 18
0;BAIRRO NOV0 DIVISOR ESCOLA MUNICIPAL;MIRACATU;MUNICIPAL;;RODOVIA  PREFEITO CASEMIRO TEIXEIRA;SN;BAIRRO NOVO DIVISOR;11920000;38411595;NULL;;IGUAPE;;;IGUAPE;SP;13;NULL;KM 10
0;TADASHI NAMBA PROF EMEIF;MIRACATU;MUNICIPAL;;RODOVIA PREFEITO CASEMIRO TEIXEIRA;SN;FAZENDA ITATINS;11920000;NULL;NULL;;IGUAPE;;;IGUAPE;SP;NULL;NULL;KM 24,5
0;MARIA DA GRACA COSTA RIBEIRO PROFA EMEF;MIRACATU;MUNICIPAL;;RODOVIA PREFEITO CASEMIRO TEIXEIRA;SN;BAIRRO RETIRO;11920000;38411595;NULL;;IGUAPE;;;IGUAPE;SP;13;NULL;KM 34
0;MARIA STELA SALES IZZO PROFA EMEFEI;JUNDIAI;MUNICIPAL;;RUA PEDRO FERREIRA DOS SANTOS;291;PARQUE DAS HORTENSIAS;13295000;44963343;45312175;;ITUPEVA;;;ITUPEVA;SP;11;NULL;AVENIDA
0;MARIA APARECIDA BORTOLIN DA SILVA CMEI;SAO JOAO DA BOA VISTA;MUNICIPAL;;RUA FRANCISCO LOPES DA SILVA;123;SAO PEDRO DOS MORRINHOS;13710000;36739536;NULL;;TAMBAU;;;TAMBAU;SP;19;CMEIMABORTOLIN@HOTMAIL.COM;RUA
0;ARLINDO DE SALVO PROF CEIEF;LIMEIRA;MUNICIPAL;;NARCISO JACON ;229;JARDIM PALMEIRAS;13481682;34040512;34443579;;LIMEIRA;;;LIMEIRA;SP;19;CEIEF.ARLINDODESALVO@EDU.LIMEIRA.SP.GOV.BR;RUA
0;FRANCISCA FERREIRA SANTIAGO ESCOLA MUNICIPAL;MAUA;MUNICIPAL;;JAU ;101;TANQUE CAIO;9435200;48247721;NULL;;RIBEIRAO PIRES;;;RIBEIRAO PIRES;SP;11;NULL;RUA
0;LEANDRO KLEIN EMEF;SAO BERNARDO DO CAMPO;MUNICIPAL;;PRESTES MAIA ;100;NOVA GERTY;9572690;42326023;NULL;;SAO CAETANO DO SUL;;;SAO CAETANO DO SUL;SP;11;EMEF.LEANDROKLEIN@SAOCAETANODOSUL.SP.GOV.BR;RUA
0;ELZA CAVADAS REIS PROFESSORA EMEIF;MARILIA;MUNICIPAL;;RUA MODESTO MARTINS PARRA;181;CENTRO;17570000;34562043;NULL;;ORIENTE;;;ORIENTE;SP;14;EDUCACAOORIENTE@YAHOO.COM.BR;RUA
0;ANTONIA MELLO REGIANI EMEB;ITAQUAQUECETUBA;MUNICIPAL;;GUAIRA ;333;VILA PERRACINI;8552360;46385342;NULL;;POA;;;POA;SP;11;ESCOLADAVILA-EMEFAMR@IG.COM.BR;RUA
0;RAFAELA CRISTINA DE PAULA BRUSHI CRECHE;SERTAOZINHO;MUNICIPAL;;AVENIDA VICENTE COVINO;101;IMIGRANTES;14745000;33959600;NULL;;TERRA ROXA;;;TERRA ROXA;SP;17;NULL;RUA
0;JOAO GUIMARAES ROSA ESCOLA DA PREFEITURA DE GUARULHOS;GUARULHOS NORTE;MUNICIPAL;;JOAO ROBERTO MIRANDA ;299;PARQUE CONTINENTAL I;7077230;24532325;NULL;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;RUA
0;JOSE GALVAO SOBRINHO PROFESSOR EMEF;ITAPETININGA;MUNICIPAL;;MARIETA DE ASSUNCAO TELLES DONA;139;JARDIM TOKIO;18279610;33051971;NULL;;TATUI;;;TATUI;SP;15;EMEFJOSESOBRINHO@TATUI.SP.GOV.BR;BLOCO I
0;FIRMO ANTONIO DE CAMARGO DEL FIOL PROFESSOR EMEF;ITAPETININGA;MUNICIPAL;;WILSON PRADO ;37;JARDIM PLANALTO;18278706;32592576;NULL;;TATUI;;;TATUI;SP;15;EMEFFIRMODELFIOL@TATUI.SP.GOV.BR;RUA
44;CENTRO INTEGRADO DE RECUR DE APRENDIZAGEM E SAUDE ESCOLAR;SUMARE;MUNICIPAL;;REBOUCAS ;3263;CENTRO;13170023;38283141;38737183;;SUMARE;;;SUMARE;SP;19;CIRASESUMARE@YAHOO.COM.BR;AVENIDA
0;JOAO ORIANI ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;RUA VATICANO;510;CAMPESTRE;13401660;34114628;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.JOAOORIANI@PIRACICABA.SP.GOV.BR;RUA
0;SANTO GRANUZZIO PROFESSOR ESCOLA MUNICIPAL;PIRACICABA;MUNICIPAL;;JOAO DE BARRO ;469;PARQUE CHAPADAO;13421284;34245295;NULL;;PIRACICABA;;;PIRACICABA;SP;19;EM.SANTOGRANUZZIO@PIRACICABA.SP.GOV.BR;RUA
0;WILLIAN JATENE CASTELO BRANCO DOUTOR EMEI;SERTAOZINHO;MUNICIPAL;;WASHINGTON LUIZ ;3275;ALVORADA;14166040;34912396;NULL;;SERTAOZINHO;;;SERTAOZINHO;SP;16;WILLIAMJATENE@SERTAOZINHO.SP.GOV.BR;RUA
0;CARLOS DRUMMOND DE ANDRADE ESCOLA MUNICIPAL;CAIEIRAS;MUNICIPAL;;CAMINHO DA ESTANCIA BELEM ;500;JARDIM SAO JOAO;7934450;44889054;46092730;;FRANCISCO MORATO;;;FRANCISCO MORATO;SP;11;ESTANCIA.EMEIEF@UOL.COM.BR;RUA
0;ERICO VERISSIMO ESCOLA MUNICIPAL;CAIEIRAS;MUNICIPAL;;JORGE VIRGULINO ;240;JARDIM VASSOURAS II;7953260;44889490;44892524;;FRANCISCO MORATO;;;FRANCISCO MORATO;SP;11;NULL;RUA
44;FUNDECITRUS CENTRO DE EDUCACAO COMPLEMENTAR;TAQUARITINGA;MUNICIPAL;;RUA RODRIGUES ALVES;1703;IV CENTENARIO;14900000;32627476;NULL;;ITAPOLIS;;;ITAPOLIS;SP;16;EDUCACAO.ITAPOLIS@HOTMAIL.COM;RUA
0;JULIA DE ARRUDA AMARAL PROFESSORA CENTRO ED INF MUNICIPAL;ITU;MUNICIPAL;;RUA VICENTE GUARINI;260;CENTRO;18540000;32624556;NULL;;PORTO FELIZ;;;PORTO FELIZ;SP;15;CEIM.CASADACRIANCA@PORTOFELIZ.SP.GOV.BR;ESTRADA
0;DECIO PIRES BARBOSA PARQUE ECOLOGICO EMEI;PIRASSUNUNGA;MUNICIPAL;;RODOVIA GUALBERTO NEMESIO PEREIRA DE GODOY;KM6,5;CACHOEIRA DE EMAS;13630147;55651722;NULL;;CACHOEIRA DE EMAS;;;PIRASSUNUNGA;SP;19;NULL;AVENIDA
0;THIAGO FELICIO DE SANT'ANA EMEB;BARRETOS;MUNICIPAL;;THEODOMIRO JOAQUIM BITTENCOURT;400;JARDIM CAMPO BELO;15400000;32819292;NULL;;OLIMPIA;;;OLIMPIA;SP;17;EMEB.THIAGO@OLIMPIA.SP.GOV.BR;
0;PATROCINIA ROBLES PROVENZA PROFA TEREZA R PROVENZA EMEB;CAPIVARI;MUNICIPAL;;ANTONIO CANTELI ;1375;JARDIM MORADA DO SOL;13348380;39351140;NULL;;INDAIATUBA;;;INDAIATUBA;SP;19;EDUCACAO.EMEBPRP@INDAIATUBA.SP.GOV.BR;RUA
0;ADALGIZA DE ALMEIDA WARD CENTRO DE EDUCACAO INFANTIL;AVARE;MUNICIPAL;;VIRGINIA FEREZIN DE AGOSTINI ;SN;CONJUNTO BRASIL NOVO;18703640;37332613;NULL;;AVARE;;;AVARE;SP;14;ELIZANDRA.GIL@AVARE.SP.GOV.BR;PRACA
0;MARIA JOSE DE CAMPOS PROFESSORA EMEB;CAPIVARI;MUNICIPAL;;EDSON FERRARI ;776;JARDIM TANCREDO NEVES;13346180;38751833;NULL;;INDAIATUBA;;;INDAIATUBA;SP;19;EDUCACAO.EMEBMJCFUNDAMENTAL@INDAIATUBA.SP.GOV.BR;RUA
0;MARIA APARECIDA BERALDO GALLO PROFA EMEF;ITAPEVI;MUNICIPAL;;RUA CARMO VIEIRA;SN;JARDIM BOM JESUS;6550000;41311520;NULL;;PIRAPORA DO BOM JESUS;;;PIRAPORA DO BOM JESUS;SP;11;EMEFBERALDOGALLO@GMAIL.COM;RUA
0;MONIQUE MUNIZ DE CARVALHO CENTRO DE EDUCACAO INFANTIL;CARAGUATATUBA;MUNICIPAL;;RUA DO BABACUS;296;IPIRANGUINHA;11680000;38326070;NULL;;UBATUBA;;;UBATUBA;SP;12;CEI.MONIQUEMUNIZ@UBATUBA.SP.GOV.BR;RUA
0;LIDIA BUZZO FUZARO CRECHE BERCARIO;ARARAQUARA;MUNICIPAL;;RUA DAS ANDRADAS;550;CENTRO;14825000;33961630;NULL;;SANTA LUCIA;;;SANTA LUCIA;SP;16;NULL;NULL
0;LUIS SPINA DR CEMEI;BARRETOS;MUNICIPAL;;NILTON PEREIRA DE BRITO ;160;RESIDENCIAL IDE DAHER;14781503;33234356;NULL;;BARRETOS;;;BARRETOS;SP;17;JUSSARATMELQUIADES@HOTMAIL.COM;RUA
0;WINIE SARLI FITTS EMEI;ITAPETININGA;MUNICIPAL;;ARNULPHO ROLF STADLER ;SN;JARDIM ROSA GARCIA;18275600;33057020;NULL;;TATUI;;;TATUI;SP;15;SILVIA_RROLIVEIRA@HOTMAIL.COM;RUA
0;MARIA APPARECIDA CENTEIO DE ARAUJO EMEI;TUPA;MUNICIPAL;;RUA GUIDO VISNARDI;200;NOVO CRUZADO;19600000;32654576;NULL;;RANCHARIA;;;RANCHARIA;SP;18;EMEIDONACIDINHA@HOTMAIL.COM;RUA
0;VILA SANTA HELENA CRECHE;TUPA;MUNICIPAL;;RUA CURITIBA;20;VILA SANTA HELENA;17730000;35822059;NULL;;PARAPUA;;;PARAPUA;SP;18;PMPEDUCACAOPARAPUA@HOTMAIL.COM;RUA
0;ROUPEIRO SANTA RITA DE CASSIA CRECHE;TUPA;MUNICIPAL;;RUA RECIFE;105;CENTRO;17730000;35821260;NULL;;PARAPUA;;;PARAPUA;SP;18;FATIMAAPARECIDADESA3@HOTMAIL.COM;RUA
0;JANETTE VIEIRA VAQUEIRO EMEB;CAPIVARI;MUNICIPAL;;ALEXANDRE RATTI ;28;VILA BRIZZOLA;13343450;38348966;NULL;;INDAIATUBA;;;INDAIATUBA;SP;19;EDUCACAO.EMEBJVV@INDAIATUBA.SP.GOV.BR;RUA
0;EMEIEF PROFA ANA APARECIDA RUFINO DIAS;CAPIVARI;MUNICIPAL;;RUA VITORIO GATTI;250;PORTO ALEGRE;13360000;34915192;NULL;;CAPIVARI;;;CAPIVARI;SP;19;ANARUFINO@CAPIVARI.SP.GOV.BR;RUA
